,taxi_date,total_amount,geometry
55232377,2015-05-31,8.3,POINT (-73.97767639160156 40.75918960571289)
55232601,2015-05-31,7.8,POINT (-73.97293853759766 40.75565338134766)
55232653,2015-05-31,26.16,POINT (-73.97495269775391 40.7612533569336)
55232731,2015-05-31,24.95,POINT (-73.97544860839844 40.76074981689453)
55232733,2015-05-31,32.15,POINT (-73.9747314453125 40.76114273071289)
55233602,2015-05-31,12.8,POINT (-73.97679901123048 40.75819778442383)
55235247,2015-05-31,5.8,POINT (-73.97268676757811 40.75836563110352)
55235450,2015-05-31,7.8,POINT (-73.97215270996094 40.75652313232422)
55235788,2015-05-31,5.8,POINT (-73.97825622558594 40.76237869262695)
55235874,2015-05-31,30.0,POINT (-73.97803497314453 40.76166152954102)
55236248,2015-05-31,13.3,POINT (-73.97571563720702 40.76044845581055)
55236290,2015-05-31,12.8,POINT (-73.97457885742188 40.76147079467773)
55236362,2015-05-31,4.3,POINT (-73.97263336181641 40.75653076171875)
55249709,2015-05-31,8.3,POINT (-73.97269439697266 40.75686264038085)
55250759,2015-05-31,17.3,POINT (-73.97322845458984 40.75553894042969)
55251213,2015-05-31,17.8,POINT (-73.97997283935547 40.76045608520508)
55251434,2015-05-31,8.3,POINT (-73.97415161132812 40.7568473815918)
55251498,2015-05-31,15.8,POINT (-73.97690582275391 40.75456237792969)
55253039,2015-05-31,9.3,POINT (-73.9734649658203 40.75476455688477)
55253600,2015-05-31,9.3,POINT (-73.97879791259766 40.76153945922852)
55286083,2015-05-31,52.8,POINT (-73.97238922119139 40.75608825683594)
55286260,2015-05-31,39.1,POINT (-73.97536468505859 40.75788116455078)
55286928,2015-05-31,38.16,POINT (-73.97920227050781 40.76198577880859)
55286937,2015-05-31,10.38,POINT (-73.97858428955078 40.76197814941406)
55287005,2015-05-31,16.3,POINT (-73.97823333740234 40.76211929321289)
55287006,2015-05-31,25.56,POINT (-73.97818756103516 40.76235198974609)
55288173,2015-05-31,15.36,POINT (-73.97282409667969 40.75533676147461)
55288242,2015-05-31,11.15,POINT (-73.97733306884766 40.75822830200195)
55290442,2015-05-31,40.59,POINT (-73.97286987304686 40.75553512573241)
55290537,2015-05-31,22.8,POINT (-73.97312164306641 40.7554931640625)
55290545,2015-05-31,11.3,POINT (-73.97366333007811 40.75838470458984)
55291187,2015-05-31,54.41,POINT (-73.97837829589844 40.76179885864258)
55291349,2015-05-31,6.3,POINT (-73.97698974609375 40.75398635864258)
55291351,2015-05-31,70.0,POINT (-73.97168731689453 40.75735855102539)
55291353,2015-05-31,63.96,POINT (-73.97817993164062 40.76130676269531)
55291407,2015-05-31,11.8,POINT (-73.974853515625 40.75600814819336)
55291466,2015-05-31,17.8,POINT (-73.97383880615234 40.75699234008789)
55291876,2015-05-31,8.8,POINT (-73.97277069091797 40.75617980957031)
55291999,2015-05-31,18.95,POINT (-73.97190093994141 40.75753402709961)
55300186,2015-05-31,9.35,POINT (-73.97991180419923 40.75562286376953)
55301549,2015-05-31,8.5,POINT (-73.97277069091797 40.75557327270508)
55301616,2015-05-31,38.8,POINT (-73.97875213623048 40.7623176574707)
55301779,2015-05-31,36.3,POINT (-73.97312164306641 40.75540161132813)
55302616,2015-05-31,14.16,POINT (-73.97164916992188 40.75801086425781)
55302916,2015-05-31,79.34,POINT (-73.97967529296875 40.76097869873047)
55302999,2015-05-31,5.3,POINT (-73.97769165039062 40.75870132446289)
55307210,2015-05-31,6.3,POINT (-73.97415161132812 40.76242446899415)
55307358,2015-05-31,23.16,POINT (-73.97536468505859 40.75614929199219)
55307360,2015-05-31,17.75,POINT (-73.97901153564453 40.75864410400391)
55307364,2015-05-31,15.35,POINT (-73.97475433349609 40.75748062133789)
55309581,2015-05-31,4.8,POINT (-73.97537231445312 40.76026153564453)
55327641,2015-05-31,11.3,POINT (-73.97450256347656 40.75685119628906)
55327703,2015-05-31,13.3,POINT (-73.97799682617188 40.75461578369141)
55327719,2015-05-31,39.41,POINT (-73.97416687011719 40.75730133056641)
55328280,2015-05-31,11.3,POINT (-73.97261810302734 40.75572204589844)
55328346,2015-05-31,10.8,POINT (-73.97711944580078 40.75702285766602)
55328543,2015-05-31,10.8,POINT (-73.97582244873048 40.75556182861328)
55329654,2015-05-31,63.36,POINT (-73.97779846191406 40.75395965576172)
55329721,2015-05-31,13.8,POINT (-73.97309875488281 40.75885772705078)
55330650,2015-05-31,3.8,POINT (-73.97772216796875 40.7577018737793)
55330737,2015-05-31,15.3,POINT (-73.97366333007811 40.75454711914063)
55331336,2015-05-31,5.8,POINT (-73.978271484375 40.76165008544922)
55331661,2015-05-31,24.3,POINT (-73.9793701171875 40.75593948364258)
55331753,2015-05-31,58.34,POINT (-73.97231292724609 40.75666809082031)
55361257,2015-05-31,6.8,POINT (-73.97607421875 40.76050567626953)
55361586,2015-05-31,31.3,POINT (-73.97369384765625 40.75723648071289)
55361593,2015-05-31,8.3,POINT (-73.97212982177734 40.76005554199219)
55361658,2015-05-31,6.8,POINT (-73.97234344482422 40.75980758666992)
55361852,2015-05-31,9.3,POINT (-73.97870635986328 40.7623405456543)
55361856,2015-05-31,10.56,POINT (-73.97476959228516 40.75386047363281)
55361858,2015-05-31,10.55,POINT (-73.9769973754883 40.75389099121094)
55362053,2015-05-31,8.15,POINT (-73.9779052734375 40.7577018737793)
55362353,2015-05-31,9.3,POINT (-73.97857666015625 40.76205825805664)
55362685,2015-05-31,26.3,POINT (-73.97539520263672 40.75677108764648)
55362769,2015-05-31,53.21,POINT (-73.97315216064453 40.75579452514648)
55362864,2015-05-31,8.16,POINT (-73.97830963134766 40.76277923583984)
55363522,2015-05-31,5.3,POINT (-73.97769165039062 40.75409317016602)
55365110,2015-05-31,23.75,POINT (-73.97431182861328 40.75646591186523)
55365147,2015-05-31,15.95,POINT (-73.97280120849609 40.75538635253906)
55365158,2015-05-31,5.8,POINT (-73.97724914550781 40.75870895385742)
55365204,2015-05-31,14.16,POINT (-73.98033142089844 40.75595092773438)
55365217,2015-05-31,19.75,POINT (-73.97937774658203 40.76076126098633)
55365268,2015-05-31,12.36,POINT (-73.9733123779297 40.7589111328125)
55367786,2015-05-31,18.8,POINT (-73.97180938720702 40.75720977783203)
55368085,2015-05-31,7.56,POINT (-73.97539520263672 40.757568359375)
55368393,2015-05-31,11.3,POINT (-73.97246551513672 40.7604866027832)
55368397,2015-05-31,12.3,POINT (-73.97444915771484 40.76239395141602)
55368524,2015-05-31,15.3,POINT (-73.97904205322266 40.7617073059082)
55368527,2015-05-31,11.76,POINT (-73.97653198242188 40.75620651245117)
55368535,2015-05-31,7.8,POINT (-73.97322082519531 40.76117706298828)
55368597,2015-05-31,8.8,POINT (-73.973876953125 40.7542610168457)
55368675,2015-05-31,6.6,POINT (-73.97246551513672 40.75613021850585)
55368686,2015-05-31,103.26,POINT (-73.97283935546875 40.75693893432617)
55368687,2015-05-31,12.96,POINT (-73.97224426269531 40.75673294067383)
55369219,2015-05-31,20.5,POINT (-73.97511291503906 40.75726699829102)
55369232,2015-05-31,9.96,POINT (-73.97230529785155 40.76150131225585)
55369299,2015-05-31,13.3,POINT (-73.97445678710938 40.75654983520508)
55369424,2015-05-31,35.84,POINT (-73.97233581542969 40.75661849975585)
55369785,2015-05-31,18.3,POINT (-73.97525024414062 40.758056640625)
55369864,2015-05-31,6.8,POINT (-73.9791717529297 40.75538635253906)
55369871,2015-05-31,8.76,POINT (-73.97775268554686 40.7549934387207)
55370791,2015-05-31,7.56,POINT (-73.97505187988281 40.7612190246582)
55370874,2015-05-31,10.3,POINT (-73.97325134277344 40.75471496582031)
55371353,2015-05-31,52.8,POINT (-73.97498321533203 40.75619506835938)
55371407,2015-05-31,13.6,POINT (-73.97381591796875 40.75736618041992)
55371412,2015-05-31,8.16,POINT (-73.97393035888672 40.7566795349121)
55371859,2015-05-31,46.84,POINT (-73.97287750244141 40.75579833984375)
55406514,2015-05-31,13.8,POINT (-73.97458648681641 40.75678634643555)
55407441,2015-05-31,58.34,POINT (-73.97873687744141 40.76199722290039)
55407465,2015-05-31,6.3,POINT (-73.9750442504883 40.75655364990234)
55408276,2015-05-31,46.34,POINT (-73.97900390625 40.76227569580078)
55408288,2015-05-31,6.3,POINT (-73.97354888916014 40.75535583496094)
55408895,2015-05-31,9.8,POINT (-73.97283935546875 40.75759124755859)
55409848,2015-05-31,5.8,POINT (-73.97930908203125 40.76134872436523)
55410135,2015-05-31,6.3,POINT (-73.97393035888672 40.75624084472656)
55410490,2015-05-31,13.3,POINT (-73.97296142578125 40.75847625732422)
55410492,2015-05-31,48.41,POINT (-73.9742431640625 40.75600051879883)
55419439,2015-05-31,12.8,POINT (-73.97708892822266 40.76076889038085)
55419543,2015-05-31,7.3,POINT (-73.97640228271484 40.75794219970703)
55419576,2015-05-31,9.3,POINT (-73.97291564941406 40.75490188598633)
55420339,2015-05-31,26.8,POINT (-73.97705841064453 40.75844192504883)
55420348,2015-05-31,23.76,POINT (-73.97298431396483 40.75603103637695)
55420451,2015-05-31,9.8,POINT (-73.97724914550781 40.75433349609375)
55421278,2015-05-31,10.8,POINT (-73.97176361083984 40.75811386108398)
55421433,2015-05-31,8.3,POINT (-73.97406005859375 40.75780868530273)
55422035,2015-05-31,17.29,POINT (-73.9754638671875 40.75719451904297)
55422039,2015-05-31,23.8,POINT (-73.97701263427734 40.75361633300781)
55422258,2015-05-31,14.75,POINT (-73.97418975830078 40.76055908203125)
55422266,2015-05-31,14.8,POINT (-73.97412872314453 40.75662231445313)
55423668,2015-05-31,6.8,POINT (-73.97309875488281 40.76083374023438)
55423674,2015-05-31,11.16,POINT (-73.97355651855469 40.76066589355469)
55423821,2015-05-31,32.76,POINT (-73.97575378417969 40.75425338745117)
55449047,2015-05-31,10.8,POINT (-73.97798919677734 40.75738143920898)
55449052,2015-05-31,7.8,POINT (-73.9791717529297 40.76235961914063)
55449894,2015-05-31,8.3,POINT (-73.97512054443358 40.7613410949707)
55449929,2015-05-31,5.8,POINT (-73.97305297851562 40.75502014160156)
55450556,2015-05-31,21.8,POINT (-73.975341796875 40.75780868530273)
55450685,2015-05-31,13.8,POINT (-73.97728729248048 40.75878143310547)
55451269,2015-05-31,49.0,POINT (-73.97261810302734 40.75963973999024)
55451708,2015-05-31,10.3,POINT (-73.97592163085938 40.75900650024415)
55451761,2015-05-31,12.3,POINT (-73.97214508056641 40.75685119628906)
55452638,2015-05-31,16.8,POINT (-73.97438049316406 40.75665283203125)
55452697,2015-05-31,9.96,POINT (-73.97254943847656 40.75811004638672)
55452708,2015-05-31,7.56,POINT (-73.97685241699219 40.75629043579102)
55452882,2015-05-31,18.36,POINT (-73.97662353515625 40.75399398803711)
55452923,2015-05-31,28.3,POINT (-73.97470855712891 40.75693511962891)
55454742,2015-05-31,52.34,POINT (-73.97837066650391 40.76285171508789)
55455721,2015-05-31,23.8,POINT (-73.97712707519531 40.7578010559082)
55455787,2015-05-31,13.3,POINT (-73.97975921630859 40.75495529174805)
55455985,2015-05-31,17.8,POINT (-73.97260284423827 40.75922012329102)
55455998,2015-05-31,20.15,POINT (-73.97750854492188 40.75406265258789)
55480076,2015-05-31,14.8,POINT (-73.97552490234375 40.75594711303711)
55481638,2015-05-31,10.3,POINT (-73.97474670410156 40.75862884521485)
55482248,2015-05-31,11.8,POINT (-73.97450256347656 40.7608528137207)
55482431,2015-05-31,7.3,POINT (-73.97860717773438 40.75849151611328)
55482523,2015-05-31,14.3,POINT (-73.97234344482422 40.7572021484375)
55482526,2015-05-31,12.3,POINT (-73.97679901123048 40.75983428955078)
55500275,2015-05-31,8.3,POINT (-73.97491455078125 40.75771331787109)
55500333,2015-05-31,8.75,POINT (-73.97750091552734 40.75461578369141)
55500496,2015-05-31,8.75,POINT (-73.97153472900391 40.75816345214844)
55501641,2015-05-31,6.8,POINT (-73.9769287109375 40.75931549072266)
55501719,2015-05-31,7.3,POINT (-73.97779846191406 40.7581901550293)
55501857,2015-05-31,21.8,POINT (-73.97701263427734 40.75914764404297)
55501937,2015-05-31,11.3,POINT (-73.97843933105469 40.75656890869141)
55502184,2015-05-31,39.34,POINT (-73.97277069091797 40.75632858276367)
55502186,2015-05-31,38.84,POINT (-73.97251129150391 40.75534820556641)
55502187,2015-05-31,47.21,POINT (-73.97524261474609 40.75704956054688)
55502502,2015-05-31,7.8,POINT (-73.97522735595702 40.75838088989258)
55502509,2015-05-31,39.84,POINT (-73.9740676879883 40.75788497924805)
55502564,2015-05-31,6.96,POINT (-73.97647094726562 40.75608062744141)
55504426,2015-05-31,27.3,POINT (-73.97428131103516 40.75619888305664)
55504594,2015-05-31,11.8,POINT (-73.97637939453125 40.75724411010742)
55505496,2015-05-31,9.3,POINT (-73.97333526611328 40.75546264648438)
55535930,2015-05-31,25.55,POINT (-73.97859191894531 40.76192855834961)
55537164,2015-05-31,17.3,POINT (-73.9810791015625 40.75893783569336)
55537236,2015-05-31,18.3,POINT (-73.97222137451173 40.75656509399415)
55537693,2015-05-31,10.8,POINT (-73.97447967529298 40.75825500488281)
55538073,2015-05-31,13.3,POINT (-73.97805786132812 40.75750732421875)
55538274,2015-05-31,22.3,POINT (-73.9772186279297 40.75748825073241)
55539989,2015-05-31,13.3,POINT (-73.97599029541014 40.75557708740234)
55539996,2015-05-31,8.8,POINT (-73.97689819335938 40.76253128051758)
55540073,2015-05-31,10.3,POINT (-73.97799682617188 40.75508117675781)
55540681,2015-05-31,20.0,POINT (-73.97339630126955 40.75479125976562)
55540743,2015-05-31,18.55,POINT (-73.97315979003906 40.7552375793457)
55540933,2015-05-31,11.8,POINT (-73.97462463378906 40.75680541992188)
55540936,2015-05-31,6.96,POINT (-73.97841644287109 40.7572135925293)
55540992,2015-05-31,4.3,POINT (-73.97807312011719 40.76302337646485)
55541084,2015-05-31,8.16,POINT (-73.97837829589844 40.76203155517577)
55541090,2015-05-31,6.8,POINT (-73.97782135009766 40.75489044189453)
55541233,2015-05-31,9.8,POINT (-73.97426605224609 40.75654983520508)
55541303,2015-05-31,28.8,POINT (-73.98017120361328 40.75858688354492)
55541305,2015-05-31,12.8,POINT (-73.97190093994141 40.75620651245117)
55542025,2015-05-31,24.8,POINT (-73.97421264648438 40.75564956665039)
55542275,2015-05-31,7.3,POINT (-73.97792053222656 40.75475692749024)
55544015,2015-05-31,7.8,POINT (-73.97356414794923 40.76171875)
55572832,2015-05-31,6.8,POINT (-73.9793701171875 40.76147842407227)
55573501,2015-05-31,9.45,POINT (-73.97208404541014 40.75700759887695)
55573502,2015-05-31,28.8,POINT (-73.97503662109375 40.75823593139648)
55574794,2015-05-31,15.3,POINT (-73.97393798828125 40.75661087036133)
55575719,2015-05-31,8.3,POINT (-73.97989654541014 40.75561904907227)
55575720,2015-05-31,29.3,POINT (-73.9786376953125 40.7608757019043)
55575872,2015-05-31,15.3,POINT (-73.97330474853516 40.75621795654297)
55581137,2015-05-31,29.76,POINT (-73.97279357910156 40.75640106201172)
55581409,2015-05-31,6.0,POINT (-73.97298431396483 40.75899887084961)
55581413,2015-05-31,8.3,POINT (-73.97936248779298 40.76179885864258)
55581939,2015-05-31,22.56,POINT (-73.97313690185547 40.75547409057617)
55583270,2015-05-31,15.8,POINT (-73.97879028320312 40.76226425170898)
55583273,2015-05-31,16.56,POINT (-73.97506713867188 40.75448608398438)
55583484,2015-05-31,24.36,POINT (-73.97133636474609 40.7591209411621)
55583488,2015-05-31,17.1,POINT (-73.97255706787109 40.75616073608398)
55584110,2015-05-31,13.3,POINT (-73.97852325439453 40.7568588256836)
55584690,2015-05-31,6.8,POINT (-73.97786712646483 40.75485992431641)
55585543,2015-05-31,8.16,POINT (-73.98004150390625 40.7593002319336)
55585713,2015-05-31,13.8,POINT (-73.97625732421875 40.7542610168457)
55586390,2015-05-31,19.8,POINT (-73.97849273681641 40.76156997680664)
55587001,2015-05-31,11.75,POINT (-73.97220611572266 40.75655746459961)
55615042,2015-05-31,8.76,POINT (-73.97330474853516 40.75537490844727)
55615062,2015-05-31,37.84,POINT (-73.97447967529298 40.75712585449219)
55615243,2015-05-31,9.55,POINT (-73.97739410400391 40.75939178466797)
55615247,2015-05-31,35.34,POINT (-73.97299957275391 40.75616073608398)
55615348,2015-05-31,63.36,POINT (-73.97280883789062 40.75620269775391)
55616443,2015-05-31,5.3,POINT (-73.97486114501955 40.75817108154297)
55616514,2015-05-31,10.56,POINT (-73.97142028808595 40.75753021240234)
55618240,2015-05-31,27.95,POINT (-73.97317504882812 40.75837707519531)
55618255,2015-05-31,9.35,POINT (-73.97313690185547 40.75592041015625)
55619402,2015-05-31,9.3,POINT (-73.97541046142578 40.75848770141602)
55619406,2015-05-31,60.41,POINT (-73.97389221191406 40.75672149658203)
55619568,2015-05-31,10.8,POINT (-73.97306823730467 40.75485992431641)
55620116,2015-05-31,7.3,POINT (-73.98036193847656 40.75963973999024)
55629683,2015-05-31,10.14,POINT (-73.97142028808595 40.75886917114258)
55629748,2015-05-31,9.8,POINT (-73.97236633300781 40.75707626342773)
55629873,2015-05-31,16.64,POINT (-73.97582244873048 40.75629043579102)
55629941,2015-05-31,58.34,POINT (-73.97293853759766 40.75634765625)
55630031,2015-05-31,51.34,POINT (-73.97885131835938 40.7620506286621)
55631186,2015-05-31,10.0,POINT (-73.97530364990234 40.76189041137695)
55632453,2015-05-31,52.8,POINT (-73.97817230224609 40.75449371337891)
55632655,2015-05-31,26.75,POINT (-73.98081207275391 40.75879669189453)
55632694,2015-05-31,16.3,POINT (-73.97317504882812 40.76096725463867)
55632695,2015-05-31,10.3,POINT (-73.98004913330078 40.75555038452149)
55632931,2015-05-31,13.8,POINT (-73.97823333740234 40.762939453125)
55632933,2015-05-31,16.56,POINT (-73.97301483154298 40.75614166259766)
55663275,2015-05-31,7.3,POINT (-73.97755432128906 40.75849533081055)
55663749,2015-05-31,33.3,POINT (-73.97962188720702 40.76206970214844)
55663760,2015-05-31,7.8,POINT (-73.97505187988281 40.76155090332031)
55664542,2015-05-31,4.3,POINT (-73.97726440429686 40.75647354125977)
55664546,2015-05-31,7.88,POINT (-73.97792816162109 40.75484085083008)
55664614,2015-05-31,12.25,POINT (-73.97994232177734 40.75542831420898)
55664617,2015-05-31,9.96,POINT (-73.97377777099609 40.75729751586913)
55665234,2015-05-31,4.3,POINT (-73.97936248779298 40.76092529296875)
55666691,2015-05-31,26.6,POINT (-73.97417449951173 40.75629425048828)
55666997,2015-05-31,7.3,POINT (-73.97374725341797 40.75751876831055)
55667288,2015-05-31,5.3,POINT (-73.97468566894531 40.75932693481445)
55680158,2015-05-31,9.96,POINT (-73.97427368164062 40.75925064086913)
55681124,2015-05-31,25.55,POINT (-73.97450256347656 40.75641250610352)
55681184,2015-05-31,15.3,POINT (-73.97435760498048 40.76310729980469)
55681470,2015-05-31,6.8,POINT (-73.97725677490234 40.76319122314453)
55681579,2015-05-31,6.8,POINT (-73.9744415283203 40.75655364990234)
55682615,2015-05-31,9.12,POINT (-73.97404479980467 40.75709915161133)
55682626,2015-05-31,11.8,POINT (-73.97261047363281 40.76155090332031)
55682667,2015-05-31,25.56,POINT (-73.98030853271484 40.75737380981445)
55683794,2015-05-31,32.76,POINT (-73.98038482666014 40.7592658996582)
55684685,2015-05-31,10.8,POINT (-73.9747314453125 40.7569694519043)
55685034,2015-05-31,9.75,POINT (-73.97803497314453 40.75922012329102)
55686133,2015-05-31,6.8,POINT (-73.97889709472656 40.7561149597168)
55686199,2015-05-31,6.36,POINT (-73.97469329833984 40.76237487792969)
55686565,2015-05-31,10.14,POINT (-73.97946929931641 40.76081085205078)
55687185,2015-05-31,6.96,POINT (-73.9798583984375 40.75928497314453)
55687549,2015-05-31,9.8,POINT (-73.97158813476562 40.75931549072266)
55687552,2015-05-31,11.62,POINT (-73.97899627685547 40.75862884521485)
55714019,2015-05-31,28.3,POINT (-73.97410583496094 40.75705718994141)
55714031,2015-05-31,12.3,POINT (-73.97304534912109 40.75534820556641)
55715204,2015-05-31,8.3,POINT (-73.97847747802734 40.75717544555664)
55715809,2015-05-31,7.8,POINT (-73.97280120849609 40.75635147094727)
55719489,2015-05-31,21.8,POINT (-73.97332763671875 40.76060104370117)
55719696,2015-05-31,45.4,POINT (-73.97762298583984 40.75428771972656)
55719703,2015-05-31,10.3,POINT (-73.97714233398438 40.7548713684082)
55738530,2015-05-31,8.16,POINT (-73.97724151611328 40.7577018737793)
55738532,2015-05-31,6.3,POINT (-73.97722625732422 40.75398254394531)
55739584,2015-05-31,23.3,POINT (-73.97531890869139 40.75517654418945)
55740310,2015-05-31,13.3,POINT (-73.97502899169923 40.75857543945313)
55740425,2015-05-31,11.8,POINT (-73.97239685058595 40.75616073608398)
55741261,2015-05-31,8.3,POINT (-73.97133636474609 40.75860977172852)
55744019,2015-05-31,44.8,POINT (-73.97233581542969 40.75635528564453)
55744127,2015-05-31,17.29,POINT (-73.97357940673827 40.7592658996582)
55744193,2015-05-31,20.8,POINT (-73.97866058349609 40.7573356628418)
55745625,2015-05-31,20.35,POINT (-73.97293853759766 40.75675201416016)
55745702,2015-05-31,30.8,POINT (-73.98052978515625 40.75973510742188)
55746411,2015-05-31,12.8,POINT (-73.97453308105469 40.75639724731445)
55746417,2015-05-31,10.3,POINT (-73.9750442504883 40.75851821899415)
55747026,2015-05-31,23.3,POINT (-73.97754669189453 40.7537498474121)
55747166,2015-05-31,7.3,POINT (-73.97808074951173 40.75417327880859)
55767720,2015-05-31,5.3,POINT (-73.97736358642578 40.75852966308594)
55767918,2015-05-31,5.3,POINT (-73.97351837158203 40.75503158569336)
55768025,2015-05-31,14.8,POINT (-73.97953033447266 40.76077651977539)
55769109,2015-05-31,9.3,POINT (-73.97349548339844 40.75637817382813)
55769117,2015-05-31,36.84,POINT (-73.97483825683594 40.75717926025391)
55769119,2015-05-31,7.8,POINT (-73.97968292236328 40.76192474365234)
55769833,2015-05-31,12.35,POINT (-73.9805145263672 40.760009765625)
55769850,2015-05-31,13.3,POINT (-73.97186279296875 40.75778198242188)
55770829,2015-05-31,7.8,POINT (-73.97233581542969 40.75957107543945)
55770870,2015-05-31,58.34,POINT (-73.97840881347656 40.7617416381836)
55770871,2015-05-31,11.8,POINT (-73.97235107421875 40.7557487487793)
55771028,2015-05-31,11.75,POINT (-73.97273254394531 40.75655364990234)
55771033,2015-05-31,85.05,POINT (-73.97173309326173 40.75994873046875)
55771769,2015-05-31,16.3,POINT (-73.98085784912109 40.75997924804688)
55772203,2015-05-31,19.56,POINT (-73.972412109375 40.75733947753906)
55772296,2015-05-31,30.3,POINT (-73.97125244140625 40.75879669189453)
55785982,2015-05-31,9.8,POINT (-73.97882080078125 40.75769805908203)
55786667,2015-05-31,8.8,POINT (-73.97321319580078 40.75607681274415)
55786952,2015-05-31,14.3,POINT (-73.97432708740234 40.75978469848633)
55786960,2015-05-31,11.3,POINT (-73.97618865966798 40.7561912536621)
55787025,2015-05-31,23.8,POINT (-73.97730255126955 40.75878524780273)
55788149,2015-05-31,11.3,POINT (-73.97347259521484 40.75636291503906)
55788598,2015-05-31,8.3,POINT (-73.97213745117188 40.75655364990234)
55789405,2015-05-31,22.25,POINT (-73.9796142578125 40.76130676269531)
55790426,2015-05-31,7.8,POINT (-73.97740936279298 40.7579231262207)
55790428,2015-05-31,6.35,POINT (-73.97557067871094 40.75791931152344)
55793076,2015-05-31,16.8,POINT (-73.97710418701173 40.75411987304688)
55821961,2015-05-31,18.3,POINT (-73.97474670410156 40.75684356689453)
55822242,2015-05-31,9.36,POINT (-73.97258758544923 40.75513076782227)
55822257,2015-05-31,17.75,POINT (-73.97261047363281 40.75538635253906)
55822634,2015-05-31,17.29,POINT (-73.97820281982422 40.76248168945313)
55822635,2015-05-31,11.8,POINT (-73.97368621826173 40.75636291503906)
55824284,2015-05-31,6.3,POINT (-73.97754669189453 40.75712585449219)
55824917,2015-05-31,7.3,POINT (-73.97457122802734 40.75546264648438)
55824995,2015-05-31,18.8,POINT (-73.98028564453125 40.76035690307617)
55825047,2015-05-31,12.3,POINT (-73.97248077392578 40.75837707519531)
55825058,2015-05-31,23.3,POINT (-73.97396850585938 40.7573127746582)
55825416,2015-05-31,10.8,POINT (-73.97508239746094 40.75672912597656)
55825552,2015-05-31,11.62,POINT (-73.97705078125 40.75698089599609)
55825668,2015-05-31,15.38,POINT (-73.97266387939453 40.75751495361328)
55834335,2015-05-31,17.3,POINT (-73.97794342041014 40.75806045532227)
55834838,2015-05-31,92.55,POINT (-73.97296142578125 40.75512313842773)
55834933,2015-05-31,11.3,POINT (-73.97303771972656 40.7552375793457)
55836229,2015-05-31,22.55,POINT (-73.97458648681641 40.75575256347656)
55836236,2015-05-31,15.36,POINT (-73.97691345214844 40.75895690917969)
55836246,2015-05-31,29.8,POINT (-73.97718811035155 40.7608642578125)
55836373,2015-05-31,50.21,POINT (-73.97274017333984 40.75604248046875)
55836587,2015-05-31,7.3,POINT (-73.97866821289062 40.7628173828125)
55836604,2015-05-31,16.3,POINT (-73.97187805175781 40.75821685791016)
55838099,2015-05-31,12.3,POINT (-73.98033905029298 40.75696563720703)
55838226,2015-05-31,8.8,POINT (-73.9713592529297 40.75758361816406)
55838761,2015-05-31,15.8,POINT (-73.97589874267578 40.75505447387695)
55838775,2015-05-31,5.8,POINT (-73.97254943847656 40.75899887084961)
55839936,2015-05-31,18.95,POINT (-73.97377777099609 40.75719833374024)
55839946,2015-05-31,16.3,POINT (-73.97251892089844 40.75590896606445)
55840109,2015-05-31,13.8,POINT (-73.97766876220702 40.76210021972656)
55840118,2015-05-31,7.8,POINT (-73.97995758056641 40.76033020019531)
55872845,2015-05-31,9.45,POINT (-73.9763946533203 40.75925064086913)
55872897,2015-05-31,40.34,POINT (-73.97763061523438 40.75468063354492)
55873276,2015-05-31,10.3,POINT (-73.97218322753906 40.75677490234375)
55875095,2015-05-31,35.8,POINT (-73.97334289550781 40.76117324829102)
55875278,2015-05-31,19.8,POINT (-73.97850799560547 40.7618408203125)
55875280,2015-05-31,11.62,POINT (-73.97245788574219 40.75595474243164)
55875292,2015-05-31,14.15,POINT (-73.97168731689453 40.75679016113281)
55876371,2015-05-31,22.8,POINT (-73.97756195068358 40.75458908081055)
55876372,2015-05-31,4.8,POINT (-73.97725677490234 40.75777816772461)
55877425,2015-05-31,10.8,POINT (-73.98017883300781 40.75631332397461)
55877788,2015-05-31,13.5,POINT (-73.97186279296875 40.75647354125977)
55884330,2015-05-31,16.3,POINT (-73.97575378417969 40.75894165039063)
55884403,2015-05-31,10.56,POINT (-73.97388458251955 40.75459671020508)
55884450,2015-05-31,19.3,POINT (-73.97274017333984 40.75599670410156)
55884809,2015-05-31,15.3,POINT (-73.97262573242188 40.75605010986328)
55885723,2015-05-31,12.3,POINT (-73.97498321533203 40.75514984130859)
55885725,2015-05-31,9.3,POINT (-73.98004150390625 40.76057815551758)
55885726,2015-05-31,13.56,POINT (-73.97294616699219 40.75532531738281)
55885785,2015-05-31,19.8,POINT (-73.97296142578125 40.75519943237305)
55885848,2015-05-31,9.96,POINT (-73.97164154052734 40.75664138793945)
55885854,2015-05-31,12.8,POINT (-73.9793701171875 40.76150131225585)
55885864,2015-05-31,57.36,POINT (-73.97567749023438 40.75766372680664)
55886093,2015-05-31,11.62,POINT (-73.97609710693358 40.76007080078125)
55886094,2015-05-31,22.0,POINT (-73.97374725341797 40.75661849975585)
55887059,2015-05-31,20.3,POINT (-73.97374725341797 40.75997924804688)
55887060,2015-05-31,6.8,POINT (-73.97840881347656 40.76211929321289)
55887071,2015-05-31,14.8,POINT (-73.97773742675781 40.75602722167969)
55887963,2015-05-31,23.15,POINT (-73.97164154052734 40.75753021240234)
55887974,2015-05-31,11.5,POINT (-73.97900390625 40.76216506958008)
55887982,2015-05-31,6.8,POINT (-73.97946166992188 40.75967407226562)
