,taxi_date,total_amount,geometry
108535786,2015-09-24,9.8,POINT (-73.97601318359375 40.76013565063477)
108535828,2015-09-24,7.54,POINT (-73.97451782226562 40.75946426391602)
108535885,2015-09-24,4.8,POINT (-73.97462463378906 40.75498199462891)
108535910,2015-09-24,10.8,POINT (-73.97525787353516 40.75878143310547)
108535968,2015-09-24,55.34,POINT (-73.97994232177734 40.76068878173828)
108536018,2015-09-24,28.8,POINT (-73.97200775146483 40.7570915222168)
108536021,2015-09-24,8.16,POINT (-73.97887420654298 40.75638198852539)
108536022,2015-09-24,13.3,POINT (-73.97464752197266 40.75732040405273)
108536055,2015-09-24,3.3,POINT (-73.97661590576173 40.75574111938477)
108536094,2015-09-24,24.3,POINT (-73.98079681396483 40.76000595092773)
108536118,2015-09-24,13.5,POINT (-73.978515625 40.76282501220703)
108536153,2015-09-24,9.3,POINT (-73.9781951904297 40.75712203979492)
108536212,2015-09-24,100.3,POINT (-73.9769287109375 40.75604629516602)
108536223,2015-09-24,8.75,POINT (-73.97478485107422 40.75533676147461)
108536245,2015-09-24,5.8,POINT (-73.97869873046875 40.7542610168457)
108536255,2015-09-24,17.15,POINT (-73.97931671142578 40.7556266784668)
108536259,2015-09-24,8.8,POINT (-73.97771453857422 40.76124572753906)
108536279,2015-09-24,14.04,POINT (-73.97218322753906 40.75710678100585)
108536289,2015-09-24,8.16,POINT (-73.97857666015625 40.75659942626953)
108536304,2015-09-24,12.25,POINT (-73.97505950927734 40.75951385498047)
108536314,2015-09-24,10.56,POINT (-73.97747802734375 40.75371932983398)
108536378,2015-09-24,6.8,POINT (-73.97565460205078 40.75466156005859)
108536395,2015-09-24,6.35,POINT (-73.97879791259766 40.75674819946289)
108536411,2015-09-24,6.36,POINT (-73.9722900390625 40.75976943969727)
108536427,2015-09-24,12.8,POINT (-73.97858428955078 40.76232528686523)
108536467,2015-09-24,10.8,POINT (-73.97271728515625 40.7592887878418)
108536478,2015-09-24,20.16,POINT (-73.97255706787109 40.7572021484375)
108536531,2015-09-24,7.8,POINT (-73.97322845458984 40.75796890258789)
108536560,2015-09-24,48.54,POINT (-73.97291564941406 40.75516128540039)
108536607,2015-09-24,9.96,POINT (-73.97447204589844 40.75681686401367)
108536631,2015-09-24,7.3,POINT (-73.97646331787109 40.76005172729492)
108536633,2015-09-24,58.34,POINT (-73.97923278808595 40.76208877563477)
108536638,2015-09-24,17.76,POINT (-73.97605895996094 40.75555038452149)
108536649,2015-09-24,15.8,POINT (-73.97915649414062 40.75540542602539)
108536664,2015-09-24,9.3,POINT (-73.97943878173827 40.76137924194336)
108536737,2015-09-24,4.8,POINT (-73.97577667236328 40.75425338745117)
108536776,2015-09-24,15.35,POINT (-73.97357177734375 40.7553825378418)
108536805,2015-09-24,9.35,POINT (-73.97845458984375 40.75682067871094)
108536876,2015-09-24,16.56,POINT (-73.97187042236328 40.75983810424805)
108536897,2015-09-24,16.8,POINT (-73.97386169433594 40.75460815429688)
108536901,2015-09-24,10.8,POINT (-73.975341796875 40.75825881958008)
108536909,2015-09-24,8.15,POINT (-73.97328948974609 40.76200485229492)
108536923,2015-09-24,12.96,POINT (-73.97824859619139 40.76199340820313)
108536966,2015-09-24,54.41,POINT (-73.97315216064453 40.75569152832031)
108536979,2015-09-24,22.56,POINT (-73.97624969482422 40.75492095947266)
108537020,2015-09-24,10.3,POINT (-73.97280883789062 40.75948715209961)
108537043,2015-09-24,6.3,POINT (-73.97249603271484 40.75644302368164)
108537048,2015-09-24,5.3,POINT (-73.97553253173827 40.76094055175781)
108537051,2015-09-24,7.3,POINT (-73.98074340820312 40.7601318359375)
108537053,2015-09-24,9.36,POINT (-73.98108673095702 40.75921630859375)
108537061,2015-09-24,5.8,POINT (-73.97495269775391 40.75494384765625)
108537088,2015-09-24,14.3,POINT (-73.97855377197266 40.7618408203125)
108537102,2015-09-24,15.31,POINT (-73.97900390625 40.76224517822266)
108537132,2015-09-24,8.76,POINT (-73.97657012939453 40.76235961914063)
108537151,2015-09-24,10.14,POINT (-73.97508239746094 40.75579071044922)
108537173,2015-09-24,22.8,POINT (-73.97475433349609 40.76226043701172)
108537190,2015-09-24,12.8,POINT (-73.97740936279298 40.75518035888672)
108537191,2015-09-24,11.8,POINT (-73.97309875488281 40.76145935058594)
108537228,2015-09-24,18.24,POINT (-73.97769165039062 40.75481796264648)
108537229,2015-09-24,10.14,POINT (-73.97275543212891 40.75630569458008)
108537270,2015-09-24,8.3,POINT (-73.97705841064453 40.76034927368164)
108537320,2015-09-24,8.3,POINT (-73.97750854492188 40.75474166870117)
108537339,2015-09-24,6.8,POINT (-73.97860717773438 40.76259994506836)
108537381,2015-09-24,6.3,POINT (-73.97509765625 40.7554817199707)
108537389,2015-09-24,19.56,POINT (-73.97300720214845 40.75590133666992)
108537424,2015-09-24,37.84,POINT (-73.97854614257811 40.76247024536133)
108537440,2015-09-24,15.8,POINT (-73.97545623779298 40.75461578369141)
108537457,2015-09-24,7.25,POINT (-73.97296905517578 40.75510406494141)
108537466,2015-09-24,10.8,POINT (-73.97518157958984 40.75466918945313)
108537467,2015-09-24,9.5,POINT (-73.97286987304686 40.75598526000977)
108537531,2015-09-24,8.3,POINT (-73.97748565673827 40.75534057617188)
108537561,2015-09-24,12.96,POINT (-73.97689819335938 40.75600433349609)
108537572,2015-09-24,22.3,POINT (-73.98015594482422 40.76049041748047)
108537577,2015-09-24,13.8,POINT (-73.97222900390625 40.75710296630859)
108537588,2015-09-24,14.8,POINT (-73.98082733154298 40.76025390625)
108537589,2015-09-24,11.76,POINT (-73.97907257080078 40.75449371337891)
108537601,2015-09-24,24.8,POINT (-73.97388458251955 40.75480651855469)
108537621,2015-09-24,30.3,POINT (-73.97891998291014 40.76187133789063)
108537680,2015-09-24,7.3,POINT (-73.97979736328125 40.75517272949219)
108537699,2015-09-24,6.89,POINT (-73.97513580322266 40.75513458251953)
108537759,2015-09-24,7.3,POINT (-73.97770690917969 40.75380325317383)
108537780,2015-09-24,20.75,POINT (-73.97457122802734 40.75665283203125)
108537800,2015-09-24,13.56,POINT (-73.97801971435547 40.75460815429688)
108537801,2015-09-24,8.15,POINT (-73.97451019287109 40.75674057006836)
108537857,2015-09-24,10.38,POINT (-73.97310638427734 40.75576019287109)
108537859,2015-09-24,10.55,POINT (-73.97441864013672 40.75654220581055)
108537872,2015-09-24,6.8,POINT (-73.97393798828125 40.75531768798828)
108537889,2015-09-24,5.8,POINT (-73.97269439697266 40.75900650024415)
108537959,2015-09-24,8.5,POINT (-73.97914123535155 40.76205825805664)
108538046,2015-09-24,9.49,POINT (-73.97508239746094 40.75654602050781)
108538062,2015-09-24,9.3,POINT (-73.97263336181641 40.75838851928711)
108538067,2015-09-24,10.14,POINT (-73.9778594970703 40.75767135620117)
108538099,2015-09-24,25.56,POINT (-73.9749755859375 40.75876235961913)
108538113,2015-09-24,9.8,POINT (-73.97855377197266 40.76219940185547)
108538165,2015-09-24,8.15,POINT (-73.97701263427734 40.75577926635742)
108538176,2015-09-24,12.96,POINT (-73.97417449951173 40.75487899780273)
108538181,2015-09-24,17.16,POINT (-73.97625732421875 40.75976181030273)
108538267,2015-09-24,9.8,POINT (-73.97289276123048 40.75582122802734)
108538288,2015-09-24,17.3,POINT (-73.97452545166014 40.75766754150391)
108538317,2015-09-24,5.3,POINT (-73.97484588623048 40.75966262817383)
108538326,2015-09-24,9.36,POINT (-73.98088073730467 40.75947952270508)
108538327,2015-09-24,16.0,POINT (-73.97525787353516 40.75524520874024)
108538328,2015-09-24,21.3,POINT (-73.97763061523438 40.7547492980957)
108538347,2015-09-24,31.3,POINT (-73.97438049316406 40.76117706298828)
108538351,2015-09-24,7.3,POINT (-73.97599792480467 40.75678253173828)
108538369,2015-09-24,8.5,POINT (-73.97801208496094 40.75532150268555)
108538418,2015-09-24,12.96,POINT (-73.97808074951173 40.76219940185547)
108538431,2015-09-24,14.76,POINT (-73.97312927246094 40.75509262084961)
108538434,2015-09-24,10.3,POINT (-73.97825622558594 40.76278686523438)
108538462,2015-09-24,7.8,POINT (-73.97848510742188 40.75643157958984)
108538501,2015-09-24,42.64,POINT (-73.9746551513672 40.75719833374024)
108538513,2015-09-24,6.3,POINT (-73.97175598144531 40.75946426391602)
108538543,2015-09-24,13.8,POINT (-73.97872161865234 40.76203536987305)
108538562,2015-09-24,7.25,POINT (-73.97316741943358 40.75698471069336)
108538575,2015-09-24,10.55,POINT (-73.97364807128906 40.75762176513672)
108538615,2015-09-24,7.3,POINT (-73.97801971435547 40.75431823730469)
108538625,2015-09-24,6.8,POINT (-73.97584533691406 40.7572135925293)
108538637,2015-09-24,9.12,POINT (-73.97637176513672 40.75749969482422)
108538649,2015-09-24,8.8,POINT (-73.97882080078125 40.7617416381836)
108538658,2015-09-24,13.8,POINT (-73.97757720947266 40.75505828857422)
108538673,2015-09-24,10.38,POINT (-73.97570037841797 40.75533676147461)
108538674,2015-09-24,10.8,POINT (-73.972900390625 40.75582122802734)
108538679,2015-09-24,10.8,POINT (-73.97637176513672 40.75682067871094)
108538680,2015-09-24,6.8,POINT (-73.97271728515625 40.75590515136719)
108538695,2015-09-24,7.8,POINT (-73.97328186035155 40.75453948974609)
108538758,2015-09-24,37.3,POINT (-73.97370910644531 40.76218032836913)
108538783,2015-09-24,7.5,POINT (-73.97457885742188 40.75538635253906)
108538790,2015-09-24,23.3,POINT (-73.97865295410156 40.76187133789063)
108538865,2015-09-24,8.15,POINT (-73.97915649414062 40.75564956665039)
108538866,2015-09-24,6.8,POINT (-73.97873687744141 40.76183700561523)
108538877,2015-09-24,22.3,POINT (-73.97887420654298 40.75633239746094)
108538956,2015-09-24,10.38,POINT (-73.97531127929686 40.76139831542969)
108538974,2015-09-24,14.8,POINT (-73.97895812988281 40.7616081237793)
108538979,2015-09-24,21.3,POINT (-73.97872161865234 40.76214981079102)
108538982,2015-09-24,6.3,POINT (-73.97276306152342 40.75614166259766)
108539021,2015-09-24,9.86,POINT (-73.97284698486328 40.75891876220703)
108539055,2015-09-24,11.76,POINT (-73.9788818359375 40.76161956787109)
108539065,2015-09-24,53.74,POINT (-73.97862243652342 40.76204299926758)
108539086,2015-09-24,18.3,POINT (-73.97453308105469 40.76236724853516)
108539087,2015-09-24,12.35,POINT (-73.97298431396483 40.75597381591797)
108539127,2015-09-24,9.35,POINT (-73.97389984130859 40.75450134277344)
108539216,2015-09-24,12.3,POINT (-73.97452545166014 40.75661849975585)
108539253,2015-09-24,15.96,POINT (-73.97595977783203 40.7606086730957)
108539302,2015-09-24,8.8,POINT (-73.98065948486328 40.75991058349609)
108539303,2015-09-24,15.35,POINT (-73.97393035888672 40.75483703613281)
108539308,2015-09-24,4.8,POINT (-73.97473907470702 40.75481414794922)
108539334,2015-09-24,7.8,POINT (-73.98047637939453 40.7599983215332)
108539370,2015-09-24,8.84,POINT (-73.97574615478516 40.76036071777344)
108539377,2015-09-24,9.0,POINT (-73.97825622558594 40.76219177246094)
108539382,2015-09-24,11.3,POINT (-73.97289276123048 40.75574493408203)
108539385,2015-09-24,13.8,POINT (-73.97446441650391 40.762451171875)
108539434,2015-09-24,23.8,POINT (-73.9720001220703 40.76025009155273)
108539455,2015-09-24,16.55,POINT (-73.97141265869139 40.75729370117188)
108539486,2015-09-24,106.56,POINT (-73.9781951904297 40.76284027099609)
108539503,2015-09-24,12.3,POINT (-73.9786376953125 40.75656127929688)
108539553,2015-09-24,9.55,POINT (-73.97552490234375 40.755126953125)
108539564,2015-09-24,13.39,POINT (-73.98097991943358 40.75896072387695)
108539597,2015-09-24,17.8,POINT (-73.97303771972656 40.75665283203125)
108539628,2015-09-24,13.8,POINT (-73.97460174560547 40.75662612915039)
108539636,2015-09-24,5.75,POINT (-73.97533416748048 40.76100540161133)
108539663,2015-09-24,10.8,POINT (-73.97409820556641 40.75751876831055)
108539668,2015-09-24,11.3,POINT (-73.97427368164062 40.75886535644531)
108539676,2015-09-24,5.3,POINT (-73.97795104980467 40.76300430297852)
108539704,2015-09-24,8.8,POINT (-73.97675323486328 40.75597763061523)
108539719,2015-09-24,10.35,POINT (-73.97220611572266 40.75999450683594)
108539734,2015-09-24,7.3,POINT (-73.97817993164062 40.75508880615234)
108539778,2015-09-24,16.3,POINT (-73.97528076171875 40.75754928588867)
108539816,2015-09-24,7.3,POINT (-73.97500610351562 40.75497055053711)
108539825,2015-09-24,8.3,POINT (-73.97493743896483 40.75543212890625)
108539847,2015-09-24,17.8,POINT (-73.97787475585938 40.75838088989258)
108539874,2015-09-24,9.3,POINT (-73.97702789306641 40.75577926635742)
108539884,2015-09-24,8.8,POINT (-73.97257232666014 40.75952911376953)
108539889,2015-09-24,47.79,POINT (-73.97842407226562 40.76225280761719)
108539926,2015-09-24,19.55,POINT (-73.97495269775391 40.76172256469727)
108539937,2015-09-24,36.8,POINT (-73.97250366210938 40.75952529907227)
108539962,2015-09-24,8.76,POINT (-73.97213745117188 40.75986862182617)
108540001,2015-09-24,11.3,POINT (-73.97473907470702 40.75654983520508)
108540002,2015-09-24,31.8,POINT (-73.97720336914062 40.75373077392577)
108540012,2015-09-24,33.96,POINT (-73.97287750244141 40.75613021850585)
108540036,2015-09-24,10.0,POINT (-73.97315979003906 40.75819396972656)
108540137,2015-09-24,15.3,POINT (-73.98069000244141 40.75964736938477)
108540150,2015-09-24,3.3,POINT (-73.97879791259766 40.7619514465332)
108540167,2015-09-24,10.3,POINT (-73.97821044921875 40.76265716552734)
108540210,2015-09-24,11.8,POINT (-73.97579956054686 40.7595329284668)
108540225,2015-09-24,18.8,POINT (-73.97437286376955 40.76230621337891)
108540228,2015-09-24,8.5,POINT (-73.97456359863281 40.75716018676758)
108540231,2015-09-24,9.35,POINT (-73.97246551513672 40.75845718383789)
108540316,2015-09-24,11.44,POINT (-73.97648620605469 40.75627899169922)
108540337,2015-09-24,8.76,POINT (-73.97195434570312 40.76006317138672)
108540338,2015-09-24,8.76,POINT (-73.97882843017578 40.75541305541992)
108540367,2015-09-24,14.0,POINT (-73.97528839111328 40.75497436523438)
108540399,2015-09-24,14.52,POINT (-73.9730224609375 40.75630569458008)
108540407,2015-09-24,7.8,POINT (-73.97982025146483 40.76066589355469)
108540453,2015-09-24,12.3,POINT (-73.98042297363281 40.76042556762695)
108540491,2015-09-24,12.36,POINT (-73.97314453125 40.75876235961913)
108540504,2015-09-24,16.8,POINT (-73.9730224609375 40.75566864013672)
108540520,2015-09-24,9.0,POINT (-73.98074340820312 40.75968551635742)
108540575,2015-09-24,14.75,POINT (-73.97712707519531 40.75439453125)
108540587,2015-09-24,4.3,POINT (-73.97783660888672 40.75485992431641)
108540593,2015-09-24,35.15,POINT (-73.97175598144531 40.75746917724609)
108540618,2015-09-24,5.8,POINT (-73.9730911254883 40.7551383972168)
108540627,2015-09-24,10.56,POINT (-73.972412109375 40.75947570800781)
108540639,2015-09-24,18.59,POINT (-73.97898101806641 40.76208114624024)
108540673,2015-09-24,19.56,POINT (-73.97815704345702 40.76274871826172)
108540695,2015-09-24,25.56,POINT (-73.97544097900391 40.75435638427734)
108540701,2015-09-24,11.76,POINT (-73.97640228271484 40.76126861572266)
108540745,2015-09-24,15.3,POINT (-73.97911834716798 40.75566864013672)
108540767,2015-09-24,5.8,POINT (-73.97650909423827 40.75650024414063)
108540802,2015-09-24,10.3,POINT (-73.97544860839844 40.76211166381836)
108540842,2015-09-24,11.8,POINT (-73.97283172607422 40.76130676269531)
108540884,2015-09-24,12.8,POINT (-73.97647094726562 40.75611877441406)
108540897,2015-09-24,6.8,POINT (-73.97580718994141 40.75475311279297)
108540928,2015-09-24,9.8,POINT (-73.97891998291014 40.76251220703125)
108540942,2015-09-24,12.3,POINT (-73.97226715087891 40.75757217407227)
108540952,2015-09-24,19.8,POINT (-73.9729766845703 40.75561141967773)
108541026,2015-09-24,40.34,POINT (-73.97509765625 40.75642013549805)
108541027,2015-09-24,10.3,POINT (-73.98017883300781 40.76036071777344)
108541038,2015-09-24,6.36,POINT (-73.97898101806641 40.75600814819336)
108541136,2015-09-24,9.12,POINT (-73.97777557373048 40.75473022460938)
108541201,2015-09-24,12.3,POINT (-73.97167205810547 40.75773620605469)
108541213,2015-09-24,12.3,POINT (-73.9781951904297 40.76145172119141)
108541228,2015-09-24,9.95,POINT (-73.98033905029298 40.76050186157227)
108541246,2015-09-24,7.8,POINT (-73.97673797607422 40.75738906860352)
108541289,2015-09-24,11.4,POINT (-73.97548675537109 40.76102447509766)
108541309,2015-09-24,12.96,POINT (-73.97248077392578 40.75930404663085)
108541425,2015-09-24,6.3,POINT (-73.97755432128906 40.75492095947266)
108541452,2015-09-24,10.56,POINT (-73.97934722900391 40.76137542724609)
108541524,2015-09-24,8.8,POINT (-73.97740936279298 40.75446319580078)
108541529,2015-09-24,9.3,POINT (-73.97206115722656 40.75970077514648)
108541532,2015-09-24,7.3,POINT (-73.9717254638672 40.75660705566406)
108541539,2015-09-24,12.3,POINT (-73.97901916503906 40.76147842407227)
108541568,2015-09-24,3.8,POINT (-73.97841644287109 40.75701141357422)
108541626,2015-09-24,6.6,POINT (-73.97295379638672 40.75526428222656)
108541664,2015-09-24,24.96,POINT (-73.98075103759766 40.75930786132813)
108541669,2015-09-24,11.3,POINT (-73.97791290283203 40.75464630126953)
108541750,2015-09-24,10.8,POINT (-73.97834014892578 40.76254272460938)
108541767,2015-09-24,7.8,POINT (-73.97408294677734 40.7627182006836)
108541793,2015-09-24,13.56,POINT (-73.97296142578125 40.75576019287109)
108541837,2015-09-24,8.8,POINT (-73.97525024414062 40.76113510131836)
108541840,2015-09-24,52.89,POINT (-73.9788818359375 40.76149368286133)
108541849,2015-09-24,4.3,POINT (-73.97223663330078 40.75667572021485)
108541856,2015-09-24,6.3,POINT (-73.97757720947266 40.75368881225585)
108541857,2015-09-24,10.56,POINT (-73.97140502929686 40.75768661499024)
108541890,2015-09-24,12.35,POINT (-73.98085784912109 40.76018905639648)
108541895,2015-09-24,9.3,POINT (-73.97609710693358 40.75873184204102)
108541917,2015-09-24,5.8,POINT (-73.97212219238281 40.7564697265625)
108541947,2015-09-24,22.55,POINT (-73.97176361083984 40.75713348388672)
108542047,2015-09-24,23.3,POINT (-73.97132110595702 40.75820159912109)
108542051,2015-09-24,30.8,POINT (-73.97221374511719 40.75654983520508)
108542095,2015-09-24,16.0,POINT (-73.97258758544923 40.75634002685547)
108542132,2015-09-24,14.16,POINT (-73.97940063476562 40.75606155395508)
108542140,2015-09-24,10.38,POINT (-73.9717254638672 40.76044082641602)
108542170,2015-09-24,6.89,POINT (-73.97496032714845 40.75620651245117)
108542188,2015-09-24,8.3,POINT (-73.97379302978516 40.76004028320313)
108542236,2015-09-24,17.25,POINT (-73.97415924072266 40.7570915222168)
108542262,2015-09-24,7.3,POINT (-73.97286224365234 40.75590515136719)
108542300,2015-09-24,11.62,POINT (-73.97847747802734 40.76279067993164)
108542381,2015-09-24,17.75,POINT (-73.97669219970702 40.76245880126953)
108542396,2015-09-24,17.75,POINT (-73.97197723388672 40.75666046142577)
108542448,2015-09-24,34.56,POINT (-73.97335052490234 40.75498962402344)
108542469,2015-09-24,4.8,POINT (-73.97273254394531 40.75590133666992)
108542529,2015-09-24,70.01,POINT (-73.97605895996094 40.76089859008789)
108542536,2015-09-24,24.36,POINT (-73.97332000732422 40.75758361816406)
108542577,2015-09-24,53.81,POINT (-73.98102569580078 40.75917053222656)
108542585,2015-09-24,10.0,POINT (-73.97174835205078 40.76056289672852)
108542620,2015-09-24,9.35,POINT (-73.97352600097656 40.75489044189453)
108542702,2015-09-24,27.8,POINT (-73.97686767578125 40.75386047363281)
108542705,2015-09-24,5.8,POINT (-73.97280883789062 40.75498580932617)
108542707,2015-09-24,12.8,POINT (-73.97914886474609 40.75587463378906)
108542819,2015-09-24,7.55,POINT (-73.97669982910156 40.75669479370117)
108542834,2015-09-24,15.8,POINT (-73.97679138183594 40.75389862060547)
108542863,2015-09-24,12.3,POINT (-73.97838592529298 40.754150390625)
108542878,2015-09-24,12.8,POINT (-73.98001861572266 40.7605094909668)
108542969,2015-09-24,12.85,POINT (-73.97890472412109 40.75626754760742)
108542971,2015-09-24,9.3,POINT (-73.97953033447266 40.7620849609375)
108542982,2015-09-24,7.8,POINT (-73.97400665283203 40.76214981079102)
108542986,2015-09-24,46.6,POINT (-73.97833251953125 40.76149368286133)
108543000,2015-09-24,17.76,POINT (-73.98057556152342 40.76020812988281)
108543021,2015-09-24,8.16,POINT (-73.97833251953125 40.75717163085938)
108543025,2015-09-24,9.8,POINT (-73.97594451904298 40.75522994995117)
108543046,2015-09-24,8.3,POINT (-73.97306823730467 40.75529098510742)
108543078,2015-09-24,66.34,POINT (-73.97955322265625 40.75489044189453)
108543085,2015-09-24,13.3,POINT (-73.97866821289062 40.76203155517577)
108543192,2015-09-24,11.16,POINT (-73.97393035888672 40.75404739379883)
108543234,2015-09-24,7.3,POINT (-73.97454071044923 40.76316452026367)
108543245,2015-09-24,8.76,POINT (-73.97567749023438 40.75617218017577)
108543286,2015-09-24,14.3,POINT (-73.97370910644531 40.76045227050781)
108543313,2015-09-24,6.3,POINT (-73.97859191894531 40.76202774047852)
108543356,2015-09-24,6.36,POINT (-73.97686767578125 40.75575256347656)
108543367,2015-09-24,3.8,POINT (-73.97213745117188 40.76130294799805)
108543370,2015-09-24,7.3,POINT (-73.98004913330078 40.7606086730957)
108543399,2015-09-24,7.3,POINT (-73.9781494140625 40.7548828125)
108543451,2015-09-24,10.3,POINT (-73.97595977783203 40.75521850585938)
108543480,2015-09-24,10.8,POINT (-73.97850036621094 40.76225662231445)
108543506,2015-09-24,10.3,POINT (-73.97434234619139 40.75973892211913)
108543520,2015-09-24,7.88,POINT (-73.97613525390625 40.7557029724121)
108543555,2015-09-24,9.3,POINT (-73.97535705566406 40.75502014160156)
108543565,2015-09-24,12.05,POINT (-73.98023223876955 40.7601318359375)
108543589,2015-09-24,5.3,POINT (-73.9735107421875 40.75511169433594)
108543603,2015-09-24,13.8,POINT (-73.97885894775391 40.75601577758789)
108543621,2015-09-24,52.8,POINT (-73.97869873046875 40.76181030273438)
108543625,2015-09-24,11.0,POINT (-73.97863006591797 40.76168441772461)
108543635,2015-09-24,12.36,POINT (-73.97679901123048 40.75595092773438)
108543679,2015-09-24,49.34,POINT (-73.97283172607422 40.75622177124024)
108543688,2015-09-24,13.55,POINT (-73.97716522216798 40.75386428833008)
108543723,2015-09-24,49.14,POINT (-73.97386932373048 40.7589225769043)
108543724,2015-09-24,5.3,POINT (-73.97287750244141 40.76108169555664)
108543761,2015-09-24,9.3,POINT (-73.97367095947266 40.75753784179688)
108543851,2015-09-24,7.56,POINT (-73.97449493408203 40.76202011108398)
108543856,2015-09-24,7.56,POINT (-73.97569274902342 40.75495910644531)
108543952,2015-09-24,8.3,POINT (-73.97248077392578 40.75962829589844)
108543958,2015-09-24,8.3,POINT (-73.97318267822266 40.7552490234375)
108543993,2015-09-24,38.84,POINT (-73.97515106201173 40.75830841064453)
108544059,2015-09-24,8.3,POINT (-73.97324371337891 40.7608642578125)
108544070,2015-09-24,9.49,POINT (-73.97328948974609 40.76087951660156)
108544075,2015-09-24,7.8,POINT (-73.97243499755859 40.75935363769531)
108544080,2015-09-24,5.16,POINT (-73.97536468505859 40.76015090942383)
108544178,2015-09-24,5.8,POINT (-73.97914123535155 40.7556037902832)
108544203,2015-09-24,7.3,POINT (-73.97946929931641 40.76177597045898)
108544273,2015-09-24,43.25,POINT (-73.97203063964845 40.75682830810547)
108544282,2015-09-24,21.3,POINT (-73.97742462158203 40.75426483154297)
108544325,2015-09-24,12.35,POINT (-73.97215270996094 40.75685501098633)
108544371,2015-09-24,9.5,POINT (-73.97219848632812 40.75944519042969)
108544421,2015-09-24,6.8,POINT (-73.97447204589844 40.75933074951172)
108544429,2015-09-24,26.76,POINT (-73.97554016113281 40.75513458251953)
108544447,2015-09-24,26.76,POINT (-73.97273254394531 40.75860595703125)
108544511,2015-09-24,19.8,POINT (-73.97877502441406 40.761962890625)
108544525,2015-09-24,12.3,POINT (-73.97473907470702 40.76165390014648)
108544531,2015-09-24,5.35,POINT (-73.97842407226562 40.75421905517577)
108544577,2015-09-24,14.12,POINT (-73.97508239746094 40.75574111938477)
108544661,2015-09-24,6.62,POINT (-73.97660064697266 40.75579452514648)
108544671,2015-09-24,15.8,POINT (-73.9752655029297 40.75504684448241)
108544704,2015-09-24,11.15,POINT (-73.97517395019531 40.75564956665039)
108544748,2015-09-24,19.75,POINT (-73.97216796875 40.75955200195313)
108544754,2015-09-24,5.3,POINT (-73.97289276123048 40.75872421264648)
108544789,2015-09-24,9.3,POINT (-73.97263336181641 40.7557487487793)
108544812,2015-09-24,5.8,POINT (-73.97291564941406 40.75730895996094)
108544829,2015-09-24,9.8,POINT (-73.97356414794923 40.75454330444336)
108544861,2015-09-24,9.95,POINT (-73.9716796875 40.7569465637207)
108544863,2015-09-24,9.95,POINT (-73.97199249267578 40.75957870483398)
108544923,2015-09-24,12.3,POINT (-73.98032379150391 40.76047134399415)
108544941,2015-09-24,6.3,POINT (-73.97566986083984 40.75389862060547)
108544976,2015-09-24,20.3,POINT (-73.97902679443358 40.76177597045898)
108545038,2015-09-24,6.3,POINT (-73.97368621826173 40.75812530517577)
108545040,2015-09-24,6.95,POINT (-73.9740676879883 40.76236343383789)
108545047,2015-09-24,9.8,POINT (-73.97283172607422 40.75904846191406)
108545051,2015-09-24,14.3,POINT (-73.97487640380859 40.76153564453125)
108545120,2015-09-24,10.56,POINT (-73.97478485107422 40.75621795654297)
108545124,2015-09-24,63.36,POINT (-73.97771453857422 40.75448608398438)
108545126,2015-09-24,17.85,POINT (-73.97962188720702 40.7554931640625)
108545151,2015-09-24,8.8,POINT (-73.97196960449219 40.75957107543945)
108545174,2015-09-24,24.95,POINT (-73.9727783203125 40.7559928894043)
108545219,2015-09-24,13.55,POINT (-73.97280120849609 40.76153945922852)
108545236,2015-09-24,11.6,POINT (-73.97415924072266 40.75954437255859)
108545249,2015-09-24,11.95,POINT (-73.97666931152342 40.76014709472656)
108545253,2015-09-24,10.14,POINT (-73.97560882568358 40.76070022583008)
108545262,2015-09-24,14.15,POINT (-73.97552490234375 40.75527572631836)
108545303,2015-09-24,27.35,POINT (-73.97669982910156 40.76034927368164)
108545391,2015-09-24,5.8,POINT (-73.97193908691406 40.76007461547852)
108545454,2015-09-24,7.3,POINT (-73.97275543212891 40.755859375)
108545457,2015-09-24,12.3,POINT (-73.97888946533203 40.76144790649415)
108545475,2015-09-24,6.8,POINT (-73.97318267822266 40.76092529296875)
108545519,2015-09-24,9.45,POINT (-73.97330474853516 40.76224517822266)
108545523,2015-09-24,23.75,POINT (-73.97318267822266 40.75841903686523)
108545575,2015-09-24,8.15,POINT (-73.97209167480467 40.76013946533203)
108545646,2015-09-24,11.16,POINT (-73.981201171875 40.75890350341797)
108545697,2015-09-24,28.8,POINT (-73.97933197021484 40.7613410949707)
108545720,2015-09-24,20.3,POINT (-73.97365570068358 40.7545280456543)
108545765,2015-09-24,15.35,POINT (-73.97322082519531 40.7555046081543)
108545770,2015-09-24,4.3,POINT (-73.97402191162109 40.75942611694336)
108545830,2015-09-24,5.55,POINT (-73.97897338867188 40.75592422485352)
108545858,2015-09-24,3.8,POINT (-73.97642517089844 40.75992202758789)
108546026,2015-09-24,5.3,POINT (-73.978759765625 40.75605010986328)
108546049,2015-09-24,28.56,POINT (-73.97384643554686 40.75739288330078)
108546062,2015-09-24,9.35,POINT (-73.9793243408203 40.75514221191406)
108546079,2015-09-24,8.3,POINT (-73.97267913818358 40.75911712646485)
108546101,2015-09-24,10.8,POINT (-73.97440338134766 40.75942993164063)
108546111,2015-09-24,16.3,POINT (-73.97903442382812 40.76242828369141)
