,taxi_date,km_score,total_amount_x,taxi_trip_count_x,holiday_x,weekend_x,total_amount_y,taxi_trip_count_y,holiday_y,weekend_y
199,2015-07-19,1.37005931121,12.6934138756,8360,0,0,-0.787411875271,-0.7788111825,-0.298842584326,-0.630377459427
237,2015-08-26,1.36374389755,13.4341458413,7803,0,0,0.183088608737,-1.12236459025,-0.298842584326,-0.630377459427
164,2015-06-14,1.35397037021,13.1880464167,7842,0,0,-0.13934868538,-1.09830968378,-0.298842584326,-0.630377459427
325,2015-11-22,1.34726604925,12.8621489231,8125,0,0,-0.566336705277,-0.923757413778,-0.298842584326,-0.630377459427
68,2015-03-10,1.3402118169,13.9386265556,11169,0,0,0.844054788197,0.953758875627,-0.298842584326,-0.630377459427
269,2015-09-27,1.33843963803,13.6535344394,7956,0,0,0.470529613666,-1.0279953418,-0.298842584326,-0.630377459427
210,2015-07-30,1.3294775834,14.2018976523,9243,0,0,1.18899025544,-0.234183428379,-0.298842584326,-0.630377459427
119,2015-04-30,1.32161198568,13.7192285489,11433,0,0,0.556601456158,1.11659208864,-0.298842584326,-0.630377459427
318,2015-11-15,1.31083661748,13.2531342528,7903,0,0,-0.05407117699,-1.0606853429,-0.298842584326,-0.630377459427
73,2015-03-15,1.30969760032,12.74256715,8414,0,0,-0.72301168898,-0.74550438893,-0.298842584326,-0.630377459427
258,2015-09-16,1.30144872262,14.2040716875,9932,0,0,1.19183865717,0.190786585879,-0.298842584326,-0.630377459427
115,2015-04-26,1.29645682785,13.3195719697,7920,0,0,0.032974933306,-1.05019987085,-0.298842584326,-0.630377459427
95,2015-04-06,1.29361798609,12.8558577659,8254,0,0,-0.574579323845,-0.844191184693,-0.298842584326,-0.630377459427
251,2015-09-09,1.29349937454,14.1958131592,9955,0,0,1.18101840633,0.20497281277,-0.298842584326,-0.630377459427
259,2015-09-17,1.28261321299,14.1921876284,9732,0,0,1.17626826791,0.067428091174,-0.298842584326,-0.630377459427
144,2015-05-25,1.27536389852,11.8602808915,7583,1,0,-1.87897535806,-1.25805893443,3.33707552497,-0.630377459427
89,2015-03-31,1.27132969022,13.3661664061,11514,0,0,0.094022552668,1.16655227899,-0.298842584326,-0.630377459427
126,2015-05-07,1.27031109602,13.8208357889,11199,0,0,0.689726365211,0.972262649833,-0.298842584326,-0.630377459427
286,2015-10-14,1.26236471885,14.0270188995,10741,0,0,0.959865657045,0.689771696959,-0.298842584326,-0.630377459427
80,2015-03-22,1.26027174934,12.7405975909,8551,0,0,-0.725592187881,-0.661003820057,-0.298842584326,-0.630377459427
168,2015-06-18,1.25998781401,13.9759034483,10875,0,0,0.892894643925,0.772421888411,-0.298842584326,-0.630377459427
342,2015-12-09,1.25946193682,14.0609692003,10617,0,0,1.00434704151,0.613289430242,-0.298842584326,-0.630377459427
238,2015-08-27,1.25695480868,13.7402412869,8206,0,0,0.584132159938,-0.873797223422,-0.298842584326,-0.630377459427
13,2015-01-14,1.25575663604,12.7174937851,10861,0,0,-0.755862590362,0.763786793782,-0.298842584326,-0.630377459427
21,2015-01-22,1.24827347344,12.8128568842,11047,0,0,-0.630918699546,0.878510193857,-0.298842584326,-0.630377459427
202,2015-07-22,1.24514503187,14.1540960955,9553,0,0,1.12636107759,-0.0429777615866,-0.298842584326,-0.630377459427
157,2015-06-07,1.24320742284,12.9378740157,8255,0,0,-0.46712235719,-0.84357439222,-0.298842584326,-0.630377459427
105,2015-04-16,1.24098093137,13.5848976364,11381,0,0,0.380602280138,1.08451888001,-0.298842584326,-0.630377459427
292,2015-10-20,1.23900320519,14.1489616935,9920,0,0,1.11963402951,0.183385076196,-0.298842584326,-0.630377459427
143,2015-05-24,1.23731221685,11.8615292605,7775,1,0,-1.87733975604,-1.13963477951,3.33707552497,-0.630377459427
62,2015-03-04,1.22839994848,13.4248875274,11425,0,0,0.170958447456,1.11165774885,-0.298842584326,-0.630377459427
321,2015-11-18,1.22459159445,14.0654055088,10456,0,0,1.0101594537,0.513985842005,-0.298842584326,-0.630377459427
124,2015-05-05,1.22251737286,13.566406305,11356,0,0,0.35637510097,1.06909906818,-0.298842584326,-0.630377459427
28,2015-01-29,1.22234929604,13.326790999,11421,0,0,0.0424332418325,1.10919057895,-0.298842584326,-0.630377459427
53,2015-02-23,1.22224631259,12.6723674546,10619,0,0,-0.814986710362,0.614523015189,-0.298842584326,-0.630377459427
138,2015-05-19,1.22193141327,13.796595343,11123,0,0,0.657966746898,0.925386421845,-0.298842584326,-0.630377459427
98,2015-04-09,1.22087807221,13.1579912049,11370,0,0,-0.178726758629,1.07773416281,-0.298842584326,-0.630377459427
276,2015-10-04,1.2208036928,12.912300036,8339,0,0,-0.500629159778,-0.791763824444,-0.298842584326,-0.630377459427
353,2015-12-20,1.22030703193,12.7066605777,8759,0,0,-0.770056163101,-0.532710985564,-0.298842584326,-0.630377459427
179,2015-06-29,1.21846350449,13.425920743,8075,0,0,0.172312157525,-0.954597037454,-0.298842584326,-0.630377459427
231,2015-08-20,1.21749860699,13.503939768,8102,0,0,0.274531995405,-0.937943640669,-0.298842584326,-0.630377459427
40,2015-02-10,1.21606464421,13.2128063241,11385,0,0,-0.106908473256,1.08698604991,-0.298842584326,-0.630377459427
222,2015-08-11,1.21335713353,12.9507284768,8305,0,0,-0.450280555742,-0.812734768544,-0.298842584326,-0.630377459427
335,2015-12-02,1.21259747348,14.1266795206,9595,0,0,1.09044012315,-0.0170724776986,-0.298842584326,-0.630377459427
66,2015-03-08,1.20479552573,13.0806554376,8193,0,0,-0.280051398472,-0.881815525578,-0.298842584326,-0.630377459427
341,2015-12-08,1.19725391437,14.0089111721,10571,0,0,0.936141072329,0.58491697646,-0.298842584326,-0.630377459427
145,2015-05-26,1.19379599146,13.2655357697,9659,1,0,-0.0378228189568,0.0224022406068,3.33707552497,-0.630377459427
348,2015-12-15,1.19348468196,13.8790814923,10909,0,0,0.766039371792,0.793392832511,-0.298842584326,-0.630377459427
125,2015-05-06,1.1754733688,13.4470469206,11317,0,0,0.199991488867,1.04504416171,-0.298842584326,-0.630377459427
311,2015-11-08,1.17504483704,13.2324984698,8169,0,0,-0.081107997738,-0.896618544943,-0.298842584326,-0.630377459427
34,2015-02-04,1.1688034929,13.9286028726,10722,0,0,0.830921847136,0.678052639962,-0.298842584326,-0.630377459427
293,2015-10-21,1.16411534374,13.9660286901,10596,0,0,0.879956822879,0.600336788298,-0.298842584326,-0.630377459427
152,2015-06-02,1.15106994514,13.4433868678,11270,0,0,0.195196120028,1.01605491545,-0.298842584326,-0.630377459427
357,2015-12-24,1.13359546506,11.9743602826,7644,1,0,-1.72950954667,-1.22043459354,3.33707552497,-0.630377459427
87,2015-03-29,1.13350445951,13.1760306912,8276,0,0,-0.155091582981,-0.830621750276,-0.298842584326,-0.630377459427
339,2015-12-06,1.13205645754,12.9362798074,8513,0,0,-0.469211074958,-0.684441934051,-0.298842584326,-0.630377459427
122,2015-05-03,1.13064270319,13.1463357031,8299,0,0,-0.193997694255,-0.816435523385,-0.298842584326,-0.630377459427
129,2015-05-10,1.1252755893,12.8400792466,8707,0,0,-0.595252200638,-0.564784194187,-0.298842584326,-0.630377459427
297,2015-10-25,1.10142034278,13.3874608339,8298,0,0,0.121922324062,-0.817052315858,-0.298842584326,-0.630377459427
102,2015-04-13,1.07512638734,12.7198832601,9337,0,0,-0.752731921246,-0.176204935868,-0.298842584326,-0.630377459427
319,2015-11-16,1.06995130236,13.6745466245,8547,0,0,0.498059593175,-0.663470989951,-0.298842584326,-0.630377459427
334,2015-12-01,1.06928410642,13.9498030229,10255,0,0,0.858698096975,0.390010554827,-0.298842584326,-0.630377459427
306,2015-11-03,1.06306552362,13.9813357173,9508,0,0,0.900011954846,-0.0707334228952,-0.298842584326,-0.630377459427
76,2015-03-18,1.06305390068,13.2707163453,11098,0,0,-0.0310352746092,0.909966610007,-0.298842584326,-0.630377459427
346,2015-12-13,1.06057625072,13.5511634513,8449,0,0,0.33640404853,-0.723916652356,-0.298842584326,-0.630377459427
187,2015-07-07,1.05268096462,13.1183771361,8485,0,0,-0.230628761949,-0.701712123309,-0.298842584326,-0.630377459427
245,2015-09-03,1.05034718476,13.5802660702,8494,0,0,0.374534042923,-0.696160991048,-0.298842584326,-0.630377459427
33,2015-02-03,1.04739647434,13.6492594629,10911,0,0,0.464928577198,0.794626417458,-0.298842584326,-0.630377459427
203,2015-07-23,1.03075664786,13.9315374746,9353,0,0,0.834766736789,-0.166336256291,-0.298842584326,-0.630377459427
69,2015-03-11,1.02691439446,13.7826101663,10643,0,0,0.639643491846,0.629326034554,-0.298842584326,-0.630377459427
299,2015-10-27,1.02483343797,13.8935139334,10299,0,0,0.784948628673,0.417149423662,-0.298842584326,-0.630377459427
88,2015-03-30,1.02233360123,13.9268649398,9381,0,0,0.828644822886,-0.149066067033,-0.298842584326,-0.630377459427
244,2015-09-02,1.01819434751,13.3131317903,8468,0,0,0.0245370670592,-0.712197595359,-0.298842584326,-0.630377459427
230,2015-08-19,1.017257262,13.211345724,8501,0,0,-0.108822138586,-0.691843443733,-0.298842584326,-0.630377459427
84,2015-03-26,1.01558919886,13.5259464889,10951,0,0,0.303365006963,0.819298116399,-0.298842584326,-0.630377459427
77,2015-03-19,1.00148114608,13.4855226608,10944,0,0,0.250402064174,0.814980569084,-0.298842584326,-0.630377459427
223,2015-08-12,0.987657106305,13.2941986879,8536,0,0,-0.000268916553119,-0.67025570716,-0.298842584326,-0.630377459427
200,2015-07-20,0.984077670331,13.1204977428,8639,0,0,-0.227850361804,-0.606726082387,-0.298842584326,-0.630377459427
117,2015-04-28,0.97907158597,13.0564253183,10759,0,0,-0.31179748684,0.700873961482,-0.298842584326,-0.630377459427
96,2015-04-07,0.960259804868,12.9735146127,10573,0,0,-0.420426361628,0.586150561407,-0.298842584326,-0.630377459427
364,2015-12-31,0.958482216534,12.0734910725,8009,1,0,-1.59962926055,-0.995305340707,3.33707552497,-0.630377459427
257,2015-09-15,0.955394842142,13.6450494712,8793,0,0,0.459412683155,-0.511740041464,-0.298842584326,-0.630377459427
266,2015-09-24,0.948581910691,13.3457068245,8616,0,0,0.0672165894258,-0.620912309278,-0.298842584326,-0.630377459427
108,2015-04-19,0.938077579884,12.9977147978,8927,0,0,-0.388719492679,-0.429089850012,-0.298842584326,-0.630377459427
217,2015-08-06,0.934245117906,13.6985005032,8943,0,0,0.529443753558,-0.419221170436,-0.298842584326,-0.630377459427
83,2015-03-25,0.928833992452,13.4689229771,10789,0,0,0.228653305079,0.719377735688,-0.298842584326,-0.630377459427
229,2015-08-18,0.925746039856,13.0750226347,8836,0,0,-0.287431447108,-0.485217965103,-0.298842584326,-0.630377459427
90,2015-04-01,0.924324646779,13.2970161962,10805,0,0,0.00342255794812,0.729246415265,-0.298842584326,-0.630377459427
224,2015-08-13,0.920711697492,13.5247062186,8748,0,0,0.30174001571,-0.539495702773,-0.298842584326,-0.630377459427
182,2015-07-02,0.920131514407,13.3075913228,8021,1,0,0.0172779954505,-0.987903831024,3.33707552497,-0.630377459427
74,2015-03-16,0.918499526735,13.0670012406,8867,0,0,-0.297941006891,-0.466097398424,-0.298842584326,-0.630377459427
320,2015-11-17,0.918058509717,13.6494630365,10578,0,0,0.465195297485,0.589234523775,-0.298842584326,-0.630377459427
104,2015-04-15,0.912588123361,13.7349142582,10380,0,0,0.577152733983,0.467109614017,-0.298842584326,-0.630377459427
277,2015-10-05,0.909900244405,13.044233225,8927,0,0,-0.327771459864,-0.429089850012,-0.298842584326,-0.630377459427
194,2015-07-14,0.909302786415,13.7517134126,9163,0,0,0.599162837877,-0.283526826261,-0.298842584326,-0.630377459427
110,2015-04-21,0.908689710548,13.5440473517,10686,0,0,0.327080597611,0.655848110915,-0.298842584326,-0.630377459427
265,2015-09-23,0.907966925742,12.9182742598,9254,0,0,-0.492801784477,-0.22739871117,-0.298842584326,-0.630377459427
290,2015-10-18,0.90539812745,13.3849007686,8717,0,0,0.118568149071,-0.558616269452,-0.298842584326,-0.630377459427
172,2015-06-22,0.901245962052,13.0940993579,8877,0,0,-0.262437292718,-0.459929473688,-0.298842584326,-0.630377459427
180,2015-06-30,0.895554135063,13.484143508,8780,0,0,0.248595110289,-0.51975834362,-0.298842584326,-0.630377459427
103,2015-04-14,0.89438876709,12.9646130751,10325,0,0,-0.43208907767,0.433186027973,-0.298842584326,-0.630377459427
312,2015-11-09,0.893301826707,13.6860205548,9049,0,0,0.513092635271,-0.353841168242,-0.298842584326,-0.630377459427
137,2015-05-18,0.889485917477,13.3868245385,10726,0,0,0.121088655403,0.680519809856,-0.298842584326,-0.630377459427
333,2015-11-30,0.864067011589,13.19521646,8870,0,0,-0.129954557999,-0.464247021003,-0.298842584326,-0.630377459427
354,2015-12-21,0.862035504431,13.1255678516,8946,0,0,-0.221207550055,-0.417370793015,-0.298842584326,-0.630377459427
61,2015-03-03,0.854961628565,13.5599923991,10525,0,0,0.347971657954,0.556544522678,-0.298842584326,-0.630377459427
151,2015-06-01,0.85171044151,13.4847133818,10589,0,0,0.249341753962,0.596019240984,-0.298842584326,-0.630377459427
27,2015-01-28,0.848702322222,12.9383314884,9937,0,0,-0.466522980589,0.193870548246,-0.298842584326,-0.630377459427
298,2015-10-26,0.846852952647,13.4632587177,8890,0,0,0.221232042345,-0.451911171533,-0.298842584326,-0.630377459427
250,2015-09-08,0.84678260531,13.196714528,8845,1,0,-0.127991802521,-0.479666832841,3.33707552497,-0.630377459427
116,2015-04-27,0.841167245568,13.0681202428,10379,0,0,-0.296474900029,0.466492821544,-0.298842584326,-0.630377459427
63,2015-03-05,0.839833582228,13.0672837066,9108,0,0,-0.297570922331,-0.317450412304,-0.298842584326,-0.630377459427
109,2015-04-20,0.834488977254,13.0396754446,10291,0,0,-0.333743023629,0.412215083874,-0.298842584326,-0.630377459427
216,2015-08-05,0.834322986458,13.6652229092,9219,0,0,0.485843743628,-0.248986447743,-0.298842584326,-0.630377459427
215,2015-08-04,0.82739569491,13.3352184166,8905,0,0,0.0534747699729,-0.44265928443,-0.298842584326,-0.630377459427
340,2015-12-07,0.824565071145,13.730317063,9588,0,0,0.571129529415,-0.0213900250133,-0.298842584326,-0.630377459427
208,2015-07-28,0.81535119987,13.1715097475,9028,0,0,-0.16101488352,-0.366793810186,-0.298842584326,-0.630377459427
181,2015-07-01,0.813203383995,13.4739537212,8989,0,0,0.235244541611,-0.390848716654,-0.298842584326,-0.630377459427
173,2015-06-23,0.800977192662,13.3811397829,10502,0,0,0.11364053878,0.542358295787,-0.298842584326,-0.630377459427
278,2015-10-06,0.800895766666,13.7066506443,9778,0,0,0.540121996518,0.0958005449561,-0.298842584326,-0.630377459427
159,2015-06-09,0.786110222704,13.5667774215,10293,0,0,0.35686133455,0.413448668821,-0.298842584326,-0.630377459427
60,2015-03-02,0.780845771963,13.091739898,10196,0,0,-0.265528636245,0.353619798889,-0.298842584326,-0.630377459427
263,2015-09-21,0.778218649082,13.6604232304,9522,0,0,0.479555246831,-0.0620983282658,-0.298842584326,-0.630377459427
201,2015-07-21,0.777433788888,13.3773996683,9045,0,0,0.108740273676,-0.356308338136,-0.298842584326,-0.630377459427
158,2015-06-08,0.76744913953,13.1014417507,9322,0,0,-0.252817354466,-0.185456822971,-0.298842584326,-0.630377459427
81,2015-03-23,0.74703922561,13.2620844702,9163,0,0,-0.0423446812282,-0.283526826261,-0.298842584326,-0.630377459427
356,2015-12-23,0.742384655722,13.284242854,9166,0,0,-0.0133129622407,-0.28167644884,-0.298842584326,-0.630377459427
165,2015-06-15,0.736927867551,13.1032192862,9499,0,0,-0.250488443085,-0.0762845551569,-0.298842584326,-0.630377459427
355,2015-12-22,0.725915264455,13.3667683788,9209,0,0,0.0948112519169,-0.255154372479,-0.298842584326,-0.630377459427
82,2015-03-24,0.725727210034,13.1540486111,10080,0,0,-0.183892310246,0.28207187196,-0.298842584326,-0.630377459427
67,2015-03-09,0.710181359354,13.2984122317,10203,0,0,0.00525163132811,0.357937346204,-0.298842584326,-0.630377459427
130,2015-05-11,0.694718175385,13.415525042,10123,0,0,0.158691801758,0.308593948322,-0.298842584326,-0.630377459427
195,2015-07-15,0.689496076563,13.4330986065,9401,0,0,0.181716530929,-0.136730217562,-0.298842584326,-0.630377459427
123,2015-05-04,0.686759223979,13.3925356436,10100,0,0,0.128571294848,0.294407721431,-0.298842584326,-0.630377459427
264,2015-09-22,0.679170428417,13.4245767196,9450,0,0,0.170551229853,-0.10650738636,-0.298842584326,-0.630377459427
209,2015-07-29,0.671145893831,13.354083566,10028,0,0,0.0781917222115,0.249998663337,-0.298842584326,-0.630377459427
188,2015-07-08,0.664559673079,13.317315867,9504,0,0,0.0300190074687,-0.0732005927893,-0.298842584326,-0.630377459427
166,2015-06-16,0.662091275287,13.30460193,9948,0,0,0.0133613194642,0.200655265455,-0.298842584326,-0.630377459427
347,2015-12-14,0.65965262796,13.3434110787,9947,0,0,0.0642087235464,0.200038472982,-0.298842584326,-0.630377459427
291,2015-10-19,0.659572517678,13.2547246022,9804,0,0,-0.0519875152579,0.111837149268,-0.298842584326,-0.630377459427
75,2015-03-17,0.656617949899,13.4009393876,9602,0,0,0.139581806151,-0.012754930384,-0.298842584326,-0.630377459427
189,2015-07-09,0.654184004199,13.3943364855,9623,0,0,0.130930742063,0.000197711560007,-0.298842584326,-0.630377459427
326,2015-11-23,0.649430463782,13.3710009173,9811,0,0,0.100356686606,0.116154696582,-0.298842584326,-0.630377459427
284,2015-10-12,0.636791975438,12.9247347308,7728,1,0,-0.484337332301,-1.16862402577,3.33707552497,-0.630377459427
